city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id,Permit_Portal,Permit_URL,Metro_Population
New Britain,New Britain,CT,Connecticut,09110,Capitol,41.6759,-72.7862,73301,2112.8,shape,FALSE,TRUE,America/New_York,2,06052 06053 06051 06050,1840004774,OpenGov,https://newbritainct.portal.opengov.com/,73301
Sheboygan,Sheboygan,WI,Wisconsin,55117,Sheboygan,43.7403,-87.7316,73268,1188.3,shape,FALSE,TRUE,America/Chicago,3,53083 53081,1840002628,Unknown,N/A,73268
Brunswick,Brunswick,GA,Georgia,13127,Glynn,31.1449,-81.4746,73159,345.5,shape,FALSE,TRUE,America/New_York,3,31520 31521,1840013875,CivicPlus,https://www.civicgov4.com/me_brunswick/portal/,73159
Altoona,Altoona,PA,Pennsylvania,42013,Blair,40.5082,-78.4007,73070,1715.7,shape,FALSE,TRUE,America/New_York,3,16601 16602 16603,1840001080,Citizenserve,https://www4.citizenserve.com/Portal/PortalController?Action=showPermit&ctzPagePrefix=Portal_&installationID=352,73070
Lodi,Lodi,CA,California,06077,San Joaquin,38.1218,-121.2932,72996,1891.1,shape,FALSE,TRUE,America/Los_Angeles,3,95240 95242,1840020263,Central Square,https://lodi-trk.aspgov.com/etrakit/PermitApplication/step1.aspx,72996
Redlands,Redlands,CA,California,06071,San Bernardino,34.0512,-117.1712,72985,782.8,shape,FALSE,TRUE,America/Los_Angeles,3,92359 92373 92374 92346 92375,1840020412,Unknown,https://gis.cityofredlands.org/pol,72985
Caguas,Caguas,PR,Puerto Rico,72025,Caguas,18.2319,-66.0388,72862,2581.6,shape,FALSE,FALSE,America/Puerto_Rico,2,00725 00727 00726,1630023540,Unknown,https://ogpe.pr.gov/,72862
Dale City,Dale City,VA,Virginia,51153,Prince William,38.6473,-77.3459,72793,1974.8,shape,FALSE,FALSE,America/New_York,3,22193,1840006094,Unknown,https://www.pwcva.gov/department/building-development-division,72793
Glen Burnie,Glen Burnie,MD,Maryland,24003,Anne Arundel,39.1560,-76.6071,72772,1622.9,shape,FALSE,FALSE,America/New_York,3,21060 21061 21108 21062,1840005917,Accela,https://plus.aacounty.org/,72772
Mount Vernon,Mount Vernon,NY,New York,36119,Westchester,40.9136,-73.8291,72528,6375.8,shape,FALSE,TRUE,America/New_York,2,10552 10553 10550 10551,1840000781,OpenGov,https://mountvernonny.portal.opengov.com/,72528
Lakeville,Lakeville,MN,Minnesota,27037,Dakota,44.6774,-93.2520,72480,758.1,shape,FALSE,TRUE,America/Chicago,3,55044,1840007859,BS&A,https://bsaonline.com/?uid=3059,72480
Dover,Dover,NH,New Hampshire,33017,Strafford,43.1887,-70.8845,72476,477.7,shape,FALSE,TRUE,America/New_York,3,03820 03821,1840002808,Unknown,https://permits.dover.nh.gov,72476
Lebanon,Lebanon,PA,Pennsylvania,42075,Lebanon,40.3412,-76.4228,72475,2464.7,shape,FALSE,TRUE,America/New_York,2,17046 17042,1840001347,Not Found,N/A,72475
Rocklin,Rocklin,CA,California,06061,Placer,38.8075,-121.2489,72340,1407.7,shape,FALSE,TRUE,America/Los_Angeles,3,95677 95765,1840020232,Central Square,https://etrakit.rocklin.ca.us/,72340
Framingham,Framingham,MA,Massachusetts,25017,Middlesex,42.3085,-71.4368,72013,1110.2,shape,FALSE,TRUE,America/New_York,3,01701 01702 01703 01704 01705,1840003131,OpenGov,https://framinghamma.portal.opengov.com/,72013
Wesley Chapel,Wesley Chapel,FL,Florida,12101,Pasco,28.2106,-82.3238,71965,632.5,shape,FALSE,FALSE,America/New_York,3,33543 33545 33559 33544,1840014118,Accela,https://aca-prod.accela.com/pasco/Cap/CapHome.aspx?module=Permits&TabName=Home,71965
Noblesville,Noblesville,IN,Indiana,18057,Hamilton,40.0355,-86.0042,71940,787.5,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46060 46062 46061,1840013891,Tyler Technologies,https://www.noblesville.in.gov/229/Building-Inspections,71940
Tamarac,Tamarac,FL,Florida,12011,Broward,26.2056,-80.2539,71887,2394.0,shape,FALSE,TRUE,America/New_York,2,33321 33319 33359,1840016001,Central Square,https://e-gov.tamarac.org/Click2GovBP/index.html,71887
Centreville,Centreville,VA,Virginia,51059,Fairfax,38.8390,-77.4389,71885,2325.2,shape,FALSE,FALSE,America/New_York,2,20120 20124 20121,1840006015,Accela,https://plus.fairfaxcounty.gov/CitizenAccess/Cap/CapHome.aspx?module=Building&TabName=Home,71885
Poinciana,Poinciana,FL,Florida,12105,Polk,28.1217,-81.4821,71665,385.0,shape,FALSE,FALSE,America/New_York,3,33896 34758 34759,1840014132,Accela,https://aca-prod.accela.com/POLKCO/Default.aspx,71665
Fairbanks,Fairbanks,AK,Alaska,02090,Fairbanks North Star,64.8353,-147.6533,71555,391.5,shape,FALSE,TRUE,America/Anchorage,3,99701 99703 99712,1840023463,Not Found,N/A,71555
Lake Elsinore,Lake Elsinore,CA,California,06065,Riverside,33.6847,-117.3344,71516,721.5,shape,FALSE,TRUE,America/Los_Angeles,3,92570 92532 92530,1840020560,Tyler Technologies (EnerGov),https://mill.lake-elsinore.org/EnerGov_Prod/SelfService,71516
Camden,Camden,NJ,New Jersey,34007,Camden,39.9361,-75.1073,71471,3094.1,shape,FALSE,TRUE,America/New_York,2,08104 08105 08102 08103 08101,1840001507,iWorQ,https://camdenmepermit.portal.iworq.net/portalhome/camdenmepermit,71471
Rogers,Rogers,AR,Arkansas,05007,Benton,36.3170,-94.1531,71411,708.8,shape,FALSE,TRUE,America/Chicago,3,72758 72756 72716 72757,1840014444,CityView (Harris),https://www.permittingrogersar.gov/,71411
Blaine,Blaine,MN,Minnesota,27003,Anoka,45.1696,-93.2077,71261,836.2,shape,FALSE,TRUE,America/Chicago,3,55014 55434 55449,1840006719,Intuitive Municipal Solutions,https://blaine.ims16.com/ims/Account/Login,71261
Wilmington,Wilmington,DE,Delaware,10003,New Castle,39.7415,-75.5416,71124,2520.5,shape,FALSE,TRUE,America/New_York,2,19802 19801 19806 19805 19809 19850 19880 19884 19885 19886 19890 19893 19894 19895 19896 19898 19899,1840005579,Tyler Technologies (Munis),https://cityofwilmingtondecitizens.munisselfservice.com/citizens/PermitsInspections/Default.aspx,71124
St. Charles,St. Charles,MO,Missouri,29183,St. Charles,38.7954,-90.5157,71048,1088.1,shape,FALSE,TRUE,America/Chicago,3,63301 63303 63302,1840009719,CitizenServe,https://www.citizenserve.com/Portal/PortalController?Action=showHomePage&ctzPagePrefix=Portal_&installationID=165,71048
Blacksburg,Blacksburg,VA,Virginia,51121,Montgomery,37.2300,-80.4279,71014,883.3,shape,FALSE,TRUE,America/New_York,3,24061 24060 24062 24063 24111,1840006446,OpenGov,Unknown,71014
Waukesha,Waukesha,WI,Wisconsin,55133,Waukesha,43.0087,-88.2464,70779,1070.7,shape,FALSE,TRUE,America/Chicago,3,53186 53188 53189 53187,1840003008,eTRAKiT (Central Square),https://permits.waukesha-wi.gov/etrakit/,70779
Casas Adobes,Casas Adobes,AZ,Arizona,04019,Pima,32.3423,-111.0113,70770,1030.4,shape,FALSE,FALSE,America/Phoenix,3,85704 85741 85742 85752,1840018108,Unknown,Unknown,70770
Baldwin Park,Baldwin Park,CA,California,06037,Los Angeles,34.0829,-117.9722,70720,4117.1,shape,FALSE,TRUE,America/Los_Angeles,2,91706,1840019227,CitizenServe,https://www.citizenserve.com/Portal/?installationid=363,70720
Cleveland,Cleveland,TN,Tennessee,47011,Bradley,35.1817,-84.8707,70578,598.0,shape,FALSE,TRUE,America/New_York,3,37312 37311 37320,1840014603,Accela,https://aca-prod.accela.com/COC/Default.aspx,70578
Dublin,Dublin,CA,California,06001,Alameda,37.7161,-121.8963,70542,1788.5,shape,FALSE,TRUE,America/Los_Angeles,3,94568,1840018916,Tyler Technologies (EnerGov),https://www.dublin.ca.gov/CSS,70542
Ankeny,Ankeny,IA,Iowa,19153,Polk,41.7288,-93.6031,70542,853.7,shape,FALSE,TRUE,America/Chicago,3,50023 50021,1840007066,LAMA (Davenport Group),https://ankenyonestop.ankenyiowa.gov/,70542
Maple Grove,Maple Grove,MN,Minnesota,27053,Hennepin,45.1089,-93.4626,70539,836.1,shape,FALSE,TRUE,America/Chicago,3,55369 55311,1840008923,LOGIS,https://epermits.logis.org/home.aspx?city=mg,70539
Bayonne,Bayonne,NJ,New Jersey,34017,Hudson,40.6668,-74.1158,70468,4673.7,shape,FALSE,TRUE,America/New_York,2,07002,1840003595,Unknown,Unknown,70468
North Richland Hills,North Richland Hills,TX,Texas,48439,Tarrant,32.8604,-97.2180,70338,1495.2,shape,FALSE,TRUE,America/Chicago,3,76180 76182 76185,1840020703,Unknown,https://www.nrhtx.com/eportal,70338
Eastvale,Eastvale,CA,California,06065,Riverside,33.9617,-117.5803,70179,2137.2,shape,FALSE,TRUE,America/Los_Angeles,2,92880 91752,1840028421,Accela,https://aca-prod.accela.com/EASTVALE/Default.aspx,70179
Guaynabo,Guaynabo,PR,Puerto Rico,72061,Guaynabo,18.3832,-66.1134,70087,2246.2,shape,FALSE,FALSE,America/Puerto_Rico,2,00971 00934 00962 00966 00965 00968 00969 00970,1630023575,Unknown,https://permits.guaynabocity.gov.pr/epermits/Portada.aspx,70087
Glens Falls,Glens Falls,NY,New York,36113,Warren,43.3109,-73.6458,70005,1471.7,shape,FALSE,TRUE,America/New_York,3,12801,1840000345,Not Found,N/A,70005
Longview,Longview,WA,Washington,53015,Cowlitz,46.1461,-122.9630,70004,987.0,shape,FALSE,TRUE,America/Los_Angeles,3,98632,1840019904,PermitTrax (Bitco Software),https://longview_wa.permittrax.com/Citizen,70004
Tulare,Tulare,CA,California,06107,Tulare,36.1995,-119.3400,69984,1302.8,shape,FALSE,TRUE,America/Los_Angeles,3,93274 93275,1840021638,Tyler Technologies,https://palmscss.tularecounty.ca.gov/EnerGov_Prod/SelfService,69984
Conway,Conway,AR,Arkansas,05045,Faulkner,35.0753,-92.4692,69918,548.7,shape,FALSE,TRUE,America/Chicago,3,72032 72035 72034,1840014598,BS&A Software,https://bsaonline.com/CD_PermitAjaxApplication,69918
West Des Moines,West Des Moines,IA,Iowa,19153,Polk,41.5521,-93.7806,69893,568.2,shape,FALSE,TRUE,America/Chicago,3,50265 50266 50061 50336 50339 50359 50360 50361 50362 50363 50364 50367 50368 50369 50398,1840010185,Tyler Technologies,https://cityofwestdesmoinesia-energovweb.tylerhost.net/apps/selfservice,69893
Redondo Beach,Redondo Beach,CA,California,06037,Los Angeles,33.8577,-118.3765,69814,4349.2,shape,FALSE,TRUE,America/Los_Angeles,2,90278 90277,1840020509,iWorQ,https://redondobeachca234.portal.iworq.net/portalhome/redondobeachca234,69814
Walnut Creek,Walnut Creek,CA,California,06013,Contra Costa,37.9024,-122.0399,69790,1363.6,shape,FALSE,TRUE,America/Los_Angeles,3,94597 94598 94596 94595,1840021531,Accela,https://aca-prod.accela.com/WC/Default.aspx,69790
Passaic,Passaic,NJ,New Jersey,34031,Passaic,40.8574,-74.1282,69651,8583.8,shape,FALSE,TRUE,America/New_York,2,07055,1840000837,Unknown,N/A,69651
Porterville,Porterville,CA,California,06107,Tulare,36.0643,-119.0338,69616,1287.6,shape,FALSE,TRUE,America/Los_Angeles,3,93257,1840020368,Unknown,N/A,69616
Maricopa,Maricopa,AZ,Arizona,04021,Pinal,33.0408,-112.0011,69554,572.4,shape,FALSE,TRUE,America/Phoenix,3,85138 85139,1840020629,Unknown,N/A,69554
Fajardo,Fajardo,PR,Puerto Rico,72053,Fajardo,18.3331,-65.6589,69381,1211.0,shape,FALSE,FALSE,America/Puerto_Rico,3,00740 00738,1630035668,Unknown,https://fajardopr.org/oficina-de-permisos,69381
Spring Hill,Spring Hill,TN,Tennessee,47119,Maury,35.7437,-86.9116,69298,707.9,shape,FALSE,TRUE,America/Chicago,3,37174 37179,1840015386,Tyler Technologies,N/A,69298
Gaithersburg,Gaithersburg,MD,Maryland,24031,Montgomery,39.1346,-77.2131,69225,2585.4,shape,FALSE,TRUE,America/New_York,2,20878 20899 20879 20877 20884 20885 20898,1840005848,Tyler Technologies,N/A,69225
El Paso de Robles,El Paso de Robles,CA,California,06079,San Luis Obispo,35.6394,-120.6560,69218,608.8,shape,FALSE,TRUE,America/Los_Angeles,3,93446 93447,1840074847,Accela,https://aca-prod.accela.com/PRCITY/Default.aspx,69218
East Orange,East Orange,NJ,New Jersey,34013,Essex,40.7651,-74.2117,69183,6801.0,shape,FALSE,TRUE,America/New_York,2,07018 07017 07019,1840002792,eTRAKiT,https://epermit.cityoforange.org/etrakit3/,69183
Sumter,Sumter,SC,South Carolina,45085,Sumter,33.9392,-80.3930,68914,501.9,shape,FALSE,TRUE,America/New_York,3,29154 29152 29153 29150 29151,1840015612,Citizenserve,https://www.citizenserve.com/Portal,68914
Grand Forks,Grand Forks,ND,North Dakota,38035,Grand Forks,47.9214,-97.0884,68853,780.7,shape,FALSE,TRUE,America/Chicago,3,58202 58203 58201 58206 58208,1840000101,Tyler Technologies,https://cityofgrandforksnd.nwerp.tylerapp.com/nwprod/esuite.permits/,68853
Bristol,Bristol,TN,Tennessee,47163,Sullivan,36.5572,-82.2154,68737,324.5,shape,FALSE,TRUE,America/New_York,3,37620 37621 37625,1840013301,Unknown,N/A,68737
Michigan City,Michigan City,IN,Indiana,18091,LaPorte,41.7092,-86.8690,68617,596.8,shape,FALSE,TRUE,America/Chicago,3,46360 46361,1840013869,CloudPermit,N/A,68617
Gary,Gary,IN,Indiana,18089,Lake,41.5905,-87.3473,68604,530.5,shape,FALSE,TRUE,America/Chicago,3,46409 46408 46407 46406 46405 46404 46403 46402,1840008194,OpenGov,N/A,68604
Dubuque,Dubuque,IA,Iowa,19061,Dubuque,42.5002,-90.7070,68567,731.8,shape,FALSE,TRUE,America/Chicago,3,52002 52003 52001 52004 52099,1840000438,Citizenserve,https://www.citizenserve.com/Portal/PortalController?Action=showHomePage&installationID=446,68567
Schenectady,Schenectady,NY,New York,36093,Schenectady,42.8025,-73.9275,68521,2447.9,shape,FALSE,TRUE,America/New_York,2,12305 12304 12307 12309 12308 12301 12325 12345,1840000395,Unknown,N/A,68521
Casper,Casper,WY,Wyoming,56025,Natrona,42.8420,-106.3208,68438,847.9,shape,FALSE,TRUE,America/Denver,3,82609 82604 82601 82602 82605,1840038324,CivicPlus,https://cdnsm5-hosted.civiclive.com/,68438
Hanford,Hanford,CA,California,06031,Kings,36.3274,-119.6549,68276,1279.1,shape,FALSE,TRUE,America/Los_Angeles,3,93230,1840020382,EnerGov,https://selfservice.cityofhanfordca.com/EnerGov_prod/SelfService,68276
Shawnee,Shawnee,KS,Kansas,20091,Johnson,39.0158,-94.8076,68175,627.1,shape,FALSE,TRUE,America/Chicago,3,66214 66217 66218 66227 66216 66203 66226 66286,1840001641,CitizenServe,https://www.citizenserve.com/Portal/PortalController?Action=showHomePage&ctzPagePrefix=Portal_&installationID=338,68175
South Hill,South Hill,WA,Washington,53053,Pierce,47.1198,-122.2853,68161,1416.0,shape,FALSE,FALSE,America/Los_Angeles,3,98374 98375 98373,1840037886,Unknown,https://pals.piercecountywa.gov/palsonline/,68161
Eagan,Eagan,MN,Minnesota,27037,Dakota,44.8170,-93.1638,68158,844.0,shape,FALSE,TRUE,America/Chicago,3,55121 55122 55123,1840007852,LAMA,https://eagan.onlama.com/,68158
Union City,Union City,CA,California,06001,Alameda,37.6032,-122.0181,68141,1356.3,shape,FALSE,TRUE,America/Los_Angeles,3,94552 94587,1840021539,Accela,https://aca-prod.accela.com/alameda/Cap/CapDetail.aspx?Module=Building,68141
Weston,Weston,FL,Florida,12011,Broward,26.1006,-80.4054,67952,1067.4,shape,FALSE,TRUE,America/New_York,3,33326 33327 33331 33332,1840016003,Accela,https://aca-prod.accela.com/weston/Default.aspx,67952
Kankakee,Kankakee,IL,Illinois,17091,Kankakee,41.1020,-87.8643,67925,621.6,shape,FALSE,TRUE,America/Chicago,3,60901,1840008260,SmartGov,https://co-kankakee-il.smartgovcommunity.com/,67925
Leander,Leander,TX,Texas,48491,Williamson,30.5728,-97.8618,67880,675.4,shape,FALSE,TRUE,America/Chicago,3,78641 78646,1840020877,Unknown,https://www.leandertx.gov/338/Development-Hub,67880
Hammond,Hammond,LA,Louisiana,22105,Tangipahoa,30.5061,-90.4563,67874,563.3,shape,FALSE,TRUE,America/Chicago,3,70402 70403 70401 70404,1840013908,MyGovernmentOnline,https://tangipahoa.org/i-would-like-to/apply-for-a-permit/permits-online/,67874
Corvallis,Corvallis,OR,Oregon,41003,Benton,44.5698,-123.2779,67769,1605.7,shape,FALSE,TRUE,America/Los_Angeles,3,97333 97331 97330 97339,1840018611,Accela,https://permits.corvallisoregon.gov/CitizenAccess/Default.aspx,67769
Apex,Apex,NC,North Carolina,37183,Wake,35.7237,-78.8743,67765,972.1,shape,FALSE,TRUE,America/New_York,3,27502 27523 27539,1840015355,Tyler Technologies,https://secure.apexnc.org/eSuite.Permits/WelcomePage.aspx,67765
Yorba Linda,Yorba Linda,CA,California,06059,Orange,33.8890,-117.7714,67407,1304.4,shape,FALSE,TRUE,America/Los_Angeles,3,92886 92887 92885,1840021970,Accela,https://aca-prod.accela.com/YORBALINDA/Default.aspx,67407
Bethesda,Bethesda,MD,Maryland,24031,Montgomery,38.9866,-77.1188,67403,1962.3,shape,FALSE,FALSE,America/New_York,3,20892 20894 20814 20815 20816 20817 20889 20810 20811 20824,1840005826,Infor,https://permittingservices.montgomerycountymd.gov/,67403
Haverhill,Haverhill,MA,Massachusetts,25009,Essex,42.7838,-71.0871,67387,787.6,shape,FALSE,TRUE,America/New_York,3,01832 01830 01835 01831,1840002450,OpenGov,https://haverhillma.portal.opengov.com/,67387
Palo Alto,Palo Alto,CA,California,06085,Santa Clara,37.3905,-122.1468,67231,1079.3,shape,FALSE,TRUE,America/Los_Angeles,3,94028 94022 94303 94301 94306 94304 94302,1840020333,Accela,https://aca-prod.accela.com/PALOALTO/Default.aspx,67231
Rockville,Rockville,MD,Maryland,24031,Montgomery,39.0834,-77.1553,67218,1913.0,shape,FALSE,TRUE,America/New_York,3,20850 20851 20852 20847 20848 20849 20857,1840005849,MyGovernmentOnline,https://www.rockvillemd.gov/onlinepermits,67218
Spring,Spring,TX,Texas,48201,Harris,30.0613,-95.3830,67103,1152.0,shape,FALSE,FALSE,America/Chicago,3,77373 77383 77387,1840019615,Unknown,https://epermits.harriscountytx.gov/,67103
Delray Beach,Delray Beach,FL,Florida,12099,Palm Beach,26.4550,-80.0905,66940,1623.0,shape,FALSE,TRUE,America/New_York,3,33445 33444 33483 33448 33482,1840015123,ProjectDox,https://permitting.delraybeachfl.gov/,66940
Watsonville,Watsonville,CA,California,06087,Santa Cruz,36.9206,-121.7708,66842,2956.7,shape,FALSE,TRUE,America/Los_Angeles,2,95076 95019 95077,1840021581,Unknown,https://www.watsonville.gov/452/Permits,66842
Mount Vernon,Mount Vernon,WA,Washington,53057,Skagit,48.4203,-122.3115,66704,1108.7,shape,FALSE,TRUE,America/Los_Angeles,3,98274 98273,1840019774,SmartGov,https://ci-mountvernon-wa.smartgovcommunity.com/public/documentsview,66704
Palatine,Palatine,IL,Illinois,17031,Cook,42.1180,-88.0430,66548,1819.9,shape,FALSE,TRUE,America/Chicago,3,60074 60067 60055 60095,1840011311,Tyler Technologies (EnerGov),https://permits.palatine.il.us/EnerGov_Prod/SelfService/PalatineILProd,66548
Victoria,Victoria,TX,Texas,48469,Victoria,28.8287,-96.9849,66523,680.4,shape,FALSE,TRUE,America/Chicago,3,77901 77904 77905 77902 77903,1840023044,Unknown,N/A,66523
Skokie,Skokie,IL,Illinois,17031,Cook,42.0360,-87.7400,66427,2548.4,shape,FALSE,TRUE,America/Chicago,2,60076 60077 60203,1840011321,BS&A,https://www.bsaonline.com/Account/LogOn?uid=2564,66427
Morristown,Morristown,TN,Tennessee,47063,Hamblen,36.2043,-83.3001,66407,428.7,shape,FALSE,TRUE,America/New_York,3,37813 37814 37815,1840014467,Not Found,N/A,66407
Sammamish,Sammamish,WA,Washington,53033,King,47.6017,-122.0416,66375,1254.6,shape,FALSE,TRUE,America/Los_Angeles,3,98029 98075 98074,1840021115,MyBuildingPermit,https://www.mybuildingpermit.com/,66375
Union City,Union City,NJ,New Jersey,34017,Hudson,40.7675,-74.0323,66375,19912.5,shape,FALSE,TRUE,America/New_York,2,07087,1840001034,Unknown,N/A,66375
Queen Creek,Queen Creek,AZ,Arizona,04013,Maricopa,33.2454,-111.6173,66369,608.5,shape,FALSE,TRUE,America/Phoenix,3,85142 85140,1840021944,Accela,https://aca-prod.accela.com/QC/Default.aspx,66369
Alpharetta,Alpharetta,GA,Georgia,13121,Fulton,34.0704,-84.2738,66355,952.4,shape,FALSE,TRUE,America/New_York,3,30022 30004 30005 30009 30023,1840013659,PublicAccess,https://permits.alpharetta.ga.us/,66355
Lima,Lima,OH,Ohio,39003,Allen,40.7410,-84.1120,66286,1000.9,shape,FALSE,TRUE,America/New_York,3,45801 45804 45805,1840002785,SmartGov,https://ci-lima-oh.smartgovcommunity.com/Public/Home,66286
Novi,Novi,MI,Michigan,26125,Oakland,42.4786,-83.4893,66224,845.4,shape,FALSE,TRUE,America/Detroit,3,48377 48375 48374 48167 48376,1840002423,BS&A,https://bsaonline.com/CD_PermitAjaxApplication/ApplyForPermit?applicationGuid=e90cb7e8-da8a-4f42-bd2d-5362e3a1c577&propertyGuid=0&projectGuid=0&uid=362,66224
Great Falls,Great Falls,MT,Montana,30013,Cascade,47.5022,-111.2996,66175,1008.4,shape,FALSE,TRUE,America/Denver,3,59404 59401 59405 59406,1840019839,Unknown,N/A,66175
Ames,Ames,IA,Iowa,19169,Story,42.0256,-93.6217,66112,905.0,shape,FALSE,TRUE,America/Chicago,3,50014 50013 50012 50010 50011,1840007019,ACOM Solutions,https://ezps.city.ames.ia.us/SSP/COA/Login/Index/,66112
Malden,Malden,MA,Massachusetts,25017,Middlesex,42.4305,-71.0576,65509,5013.9,shape,FALSE,TRUE,America/New_York,2,02148,1840000430,CitizenServe,https://www2.citizenserve.com/Portal/?installationid=171,65509
Dundalk,Dundalk,MD,Maryland,24005,Baltimore,39.2704,-76.4942,65441,1930.6,shape,FALSE,FALSE,America/New_York,3,21222 21224,1840005681,Accela,https://cityworkspro.baltimorecountymd.gov/PLLPortal/,65441
